customer_id,transaction_id,amount,date,isdomestic,current_limit,overdue,Category
aa1fc5b5-f247-4b7b-9f4e-5082f71ed137,1ac429ba-dc6b-4114-87ce-544df5becb33,914.11,2024-05-23 06:11:31,1,16640.79,1,Entertainments
aa72c4dd-b40d-48a5-946d-ac7827e5c53b,b913707b-7968-4078-aeba-f3b1d83a6c55,389.95,2024-10-15 17:03:43,1,35769.63,0,Essenatial shopping
aa72c4dd-b40d-48a5-946d-ac7827e5c53b,2c4e4d2b-cbdc-4aa0-b396-05cc0c58ba45,599.8,2024-07-24 13:59:05,1,27618.89,1,Entertainments
aa72c4dd-b40d-48a5-946d-ac7827e5c53b,2b5656af-7622-4f75-9c7d-3b2405b2787a,550.18,2025-03-05 00:45:21,1,24426.4,0,Essenatial shopping
531e8d1b-0454-4823-b8e8-2192a55e1e6f,a79952fa-3a3a-4947-a2e2-49c80883c317,949.68,2024-05-20 18:31:26,0,19355.8,1,Essenatial shopping
531e8d1b-0454-4823-b8e8-2192a55e1e6f,47fe19e2-2cfc-4031-97e1-6a4a1b4f0dd3,908.55,2024-07-27 23:58:29,1,23840.12,0,Essenatial shopping
531e8d1b-0454-4823-b8e8-2192a55e1e6f,c506b354-984b-4689-b19b-e61fcee45b2a,355.85,2024-06-04 06:36:30,0,25348.86,0,Travel
9799b6e5-48e0-4587-b777-571470c77451,41e0b98c-5834-4a12-b5e9-237cd1c23966,908.89,2024-12-24 15:32:18,1,19036.26,1,Essenatial shopping
9799b6e5-48e0-4587-b777-571470c77451,9c3d7e2c-9110-43e5-8aaa-3e1902540fbe,215.5,2024-04-06 01:31:13,1,16401.17,0,Travel
9799b6e5-48e0-4587-b777-571470c77451,9391f5cb-f93c-4d43-9998-aef89cbdcf4e,608.27,2024-06-14 15:52:49,1,35513.33,1,Essenatial shopping
fc4c591d-0744-46aa-b043-59d59537cc20,f60540f3-d06e-4de8-9f36-8afc7a8a6635,507.79,2024-04-07 20:08:04,0,22036.22,0,Travel
fc4c591d-0744-46aa-b043-59d59537cc20,c15bbdc6-425e-43de-ac3d-eb1887b35ead,850.67,2024-04-14 22:05:47,1,15964.77,1,International shopping
fc4c591d-0744-46aa-b043-59d59537cc20,a75ae285-6049-47e2-9835-9529f541462a,620.94,2024-07-09 09:55:44,0,32642.71,0,Essenatial shopping
bc538532-c329-42b9-8de3-be0101e35c49,096a7231-b468-47f7-abe1-4271821f5d72,869.02,2024-06-26 08:26:33,0,27919.88,0,Entertainments
bc538532-c329-42b9-8de3-be0101e35c49,029850b2-8367-4f81-9803-154217e570ab,884.19,2025-02-07 02:57:35,0,24588.59,1,Essenatial shopping
bc538532-c329-42b9-8de3-be0101e35c49,0973716e-e4f3-4f52-9fcf-d66f3b74b417,19.0,2024-12-11 23:38:02,0,16588.84,1,Essenatial shopping
059c8cdb-d502-4f1e-a286-c2ce741dfa4f,2bb9ad25-a72b-4189-a11e-8d9bba23f7c5,66.71,2024-08-16 11:25:00,0,47404.35,1,Essenatial shopping
059c8cdb-d502-4f1e-a286-c2ce741dfa4f,fa31cf4c-3a0b-419c-901f-0dd7927fe781,794.16,2024-11-02 12:16:23,0,44808.83,0,Travel
059c8cdb-d502-4f1e-a286-c2ce741dfa4f,e41fb70c-2242-4508-b74f-d3d959830779,157.62,2024-08-23 19:03:23,0,12540.64,0,Luxury shopping
90e1e5d1-9186-48a8-aefa-3e00e8eecad4,edc2fbe9-b4b4-401d-b9d1-17ae0a563675,908.94,2024-06-18 02:30:57,1,21616.46,0,Travel
90e1e5d1-9186-48a8-aefa-3e00e8eecad4,a2af35de-c46b-4373-a486-2143ea9d95b5,566.61,2025-02-06 00:34:09,0,27634.32,0,Essenatial shopping
90e1e5d1-9186-48a8-aefa-3e00e8eecad4,2bb81905-2ba0-425f-ad1c-a77c92b7c1c1,556.04,2024-06-26 10:17:05,0,28815.69,1,Essenatial shopping
fef23bce-e220-43ee-bdd2-444edd54de04,4b3b7d4c-eeb5-4ad6-be0d-1d8523592eef,487.08,2024-06-18 23:10:18,0,16960.6,1,Essenatial shopping
fef23bce-e220-43ee-bdd2-444edd54de04,23ac16f4-3f7a-4b80-b960-ab76c40759b5,555.5,2024-08-30 21:57:30,1,26486.41,0,Essenatial shopping
fef23bce-e220-43ee-bdd2-444edd54de04,1ac04b89-ea25-4506-9c9e-556a345049b6,893.49,2025-03-03 10:36:01,0,42076.11,0,Essenatial shopping
af02a7ed-001a-4d9f-a307-0ec5bce41c1b,9c35e132-c055-44ea-bca2-20a2db1aa2a4,206.97,2024-08-24 08:46:59,0,38143.3,0,Essenatial shopping
af02a7ed-001a-4d9f-a307-0ec5bce41c1b,adeeea76-8d01-4fe7-872a-e4e80ee242d9,390.36,2024-09-07 03:20:55,0,47353.68,1,Essenatial shopping
af02a7ed-001a-4d9f-a307-0ec5bce41c1b,5b13d49d-84ff-46d3-ad6d-9a32476f8ccc,377.71,2025-02-21 23:16:33,0,47266.02,1,Essenatial shopping
cf9721d2-ed74-4c0d-a9db-ebe5f02cf4a1,12b31bad-e425-493e-bd86-a37680492c65,26.08,2025-01-14 07:22:47,0,41862.11,1,Entertainments
cf9721d2-ed74-4c0d-a9db-ebe5f02cf4a1,d3a83d74-1b39-4e72-b897-016a13c83e09,551.09,2024-09-13 23:02:19,0,43402.46,0,Essenatial shopping
cf9721d2-ed74-4c0d-a9db-ebe5f02cf4a1,9f50d669-f6e0-43f9-bca4-42229f5bdf0f,124.63,2025-01-22 10:52:48,0,47931.35,0,Travel
87b6d6a9-d9cd-4f69-b695-59c19c95f575,0d941a06-e70e-4b26-9cbe-26a7a0d52cad,132.21,2024-07-05 14:41:41,1,27318.36,0,Essenatial shopping
87b6d6a9-d9cd-4f69-b695-59c19c95f575,f0545013-21b7-4d05-9490-1a9f8904b8be,479.98,2024-11-05 16:40:08,1,40767.17,0,Essenatial shopping
87b6d6a9-d9cd-4f69-b695-59c19c95f575,924252db-df65-4ba3-af19-e61bccd189d4,773.86,2024-07-09 12:54:45,1,21614.67,1,Essenatial shopping
5ca94846-46e3-4bfa-ae6c-cab27f2b876c,e7595df8-e8a3-4a39-a5e6-2594743b4c55,87.57,2024-10-18 02:04:55,0,18361.58,1,Essenatial shopping
5ca94846-46e3-4bfa-ae6c-cab27f2b876c,cdba0e20-a539-488f-a193-699a38af2589,249.54,2024-11-21 03:57:04,0,43532.49,0,Essenatial shopping
5ca94846-46e3-4bfa-ae6c-cab27f2b876c,e24bbb24-6ffe-486c-9a28-60772a4ff74e,18.71,2024-07-28 20:42:25,0,24178.78,0,Essenatial shopping
4b5ac7a7-b10b-4559-9ad1-56988907a6e4,dc9a7c12-f10d-4b1b-850d-b71c1d82b255,987.41,2024-06-22 13:57:04,0,19810.63,1,Essenatial shopping
4b5ac7a7-b10b-4559-9ad1-56988907a6e4,8498e99f-9e51-423d-a85a-e2e6dc7023bc,436.83,2024-05-13 22:06:04,1,23761.46,0,Entertainments
4b5ac7a7-b10b-4559-9ad1-56988907a6e4,0f38b149-8fdb-452a-bc6b-aafe4206de3c,195.51,2024-04-17 15:36:29,1,25944.89,1,Entertainments
1bf381af-e441-4c7c-ad66-a70aaae9afbc,74bc93ce-5470-45b4-be1e-9d66c9af3c4f,906.44,2024-12-03 06:20:15,1,39826.43,1,Essenatial shopping
1bf381af-e441-4c7c-ad66-a70aaae9afbc,c7f2b24f-087c-445f-8d1a-5c4eafc0bfde,387.94,2024-04-12 02:54:33,1,39098.7,0,Essenatial shopping
1bf381af-e441-4c7c-ad66-a70aaae9afbc,cd8f4c1f-5f27-4327-8ee0-750bf25bdee1,502.99,2024-08-11 00:31:14,0,49222.93,0,Entertainments
3b95fb63-5d98-4ee2-b1cc-fb5dc819d683,05336c19-c300-48f9-94db-3b659251a7cd,559.04,2025-03-13 03:43:31,0,30350.48,0,Essenatial shopping
3b95fb63-5d98-4ee2-b1cc-fb5dc819d683,0e3cc1af-0096-47e3-b7ad-9e607f44c53a,143.81,2025-01-07 11:19:15,0,47457.34,1,Essenatial shopping
3b95fb63-5d98-4ee2-b1cc-fb5dc819d683,ba1737d2-8019-45a3-9455-816f280fd36a,317.25,2024-05-06 23:39:35,0,21010.04,1,Essenatial shopping
ed4c28f7-b3b3-4703-aefb-32ac5048ecfd,7891c357-eb5b-494e-a362-401fb1552af6,167.33,2024-08-02 16:47:41,0,33823.25,1,Travel
ed4c28f7-b3b3-4703-aefb-32ac5048ecfd,2b9d0f13-c37e-4b55-9fca-49ce9606e737,794.25,2024-09-17 09:11:24,1,46753.97,0,Essenatial shopping
ed4c28f7-b3b3-4703-aefb-32ac5048ecfd,d1e9acdc-df32-4232-b1d0-124fa3bb63b0,100.29,2025-02-12 21:48:25,0,42619.69,1,Entertainments
b6398bf3-6fbc-4253-b1cb-551a45706a0f,18add82a-571f-471a-8b31-4af9f6dbcea0,550.56,2024-09-30 04:04:23,0,13651.42,0,Entertainments
b6398bf3-6fbc-4253-b1cb-551a45706a0f,240fec6b-904d-464c-9fbf-e8c816250177,885.36,2024-07-19 09:26:24,0,19378.34,0,International shopping
b6398bf3-6fbc-4253-b1cb-551a45706a0f,94db76e9-4a53-4c5c-addb-e28a09a99137,734.72,2025-02-03 09:19:25,0,46930.11,0,Essenatial shopping
1ebe2110-bf5b-4520-a3e4-9a537b7a5b2c,0b2f9a2a-0292-41cc-afb5-c0a180a3e801,114.52,2024-06-10 10:29:34,1,19092.35,0,International shopping
1ebe2110-bf5b-4520-a3e4-9a537b7a5b2c,cd177c3d-dad6-4833-ad5e-60da2d970e2a,99.8,2025-02-20 06:58:28,1,22768.95,0,Entertainments
1ebe2110-bf5b-4520-a3e4-9a537b7a5b2c,9d4dba15-7953-40a9-9441-e34d500f6d0d,154.72,2025-02-08 01:18:33,0,26893.92,1,Travel
28364000-53e9-40a0-b2c4-1f9fd61e0ae5,f02b4069-0ee4-4398-a1df-0a0669c23146,989.72,2024-05-19 17:39:10,0,14293.02,0,Travel
28364000-53e9-40a0-b2c4-1f9fd61e0ae5,8db06cc5-0acb-4d98-a08e-d86ae8ea8672,335.19,2024-12-04 15:12:07,1,46585.66,0,Essenatial shopping
28364000-53e9-40a0-b2c4-1f9fd61e0ae5,9ed7ff21-2081-4eb9-b641-4450f7bf6c44,629.37,2024-04-05 05:05:14,0,16537.39,0,Travel
0a60f7ed-fa38-422b-8d0d-cae0c48f406f,936df0b5-c387-4f9a-9386-80bc97cd2e7f,105.33,2024-12-15 03:07:27,1,21862.77,0,Entertainments
0a60f7ed-fa38-422b-8d0d-cae0c48f406f,36791dc5-a6d2-4c98-a11e-86363f048218,44.73,2024-08-14 22:21:23,1,17281.89,0,Essenatial shopping
0a60f7ed-fa38-422b-8d0d-cae0c48f406f,2e8740fa-1e92-4941-810d-20899e8e0222,588.91,2024-10-11 22:19:02,0,19207.28,1,Entertainments
a0d51943-3b59-4330-b9e7-5f94fce67392,f4ad57e4-ed73-4bad-bc44-0e7fc1f0ad3d,256.36,2024-07-02 05:08:11,1,18844.96,0,Luxury shopping
a0d51943-3b59-4330-b9e7-5f94fce67392,eee54e95-bb0a-438f-906a-6b8dd1fd8e55,189.62,2024-12-20 02:39:51,0,40241.08,1,Essenatial shopping
a0d51943-3b59-4330-b9e7-5f94fce67392,7557189b-1d8d-4bd6-aece-5bab53bfd70f,736.93,2024-07-18 17:46:30,1,19750.86,1,Travel
648eb6f4-9dac-4005-8081-a68628c039a0,9579f3c4-890b-46a0-8d81-3c54c7622fb1,878.12,2024-06-16 05:39:01,0,33659.96,1,Essenatial shopping
648eb6f4-9dac-4005-8081-a68628c039a0,6dd13e6e-4dc8-4b7a-b8ae-e83b5cbc24a5,518.8,2024-07-03 05:28:41,0,14514.75,1,Entertainments
648eb6f4-9dac-4005-8081-a68628c039a0,f8ee7b8b-d799-44af-9c9e-4a40962c0440,450.17,2024-06-26 02:30:18,1,40129.1,1,Essenatial shopping
428eea7e-be37-4ca0-a33f-f7e4861d88ac,97643093-426e-4959-894d-809e8180a705,971.34,2024-06-30 21:35:24,1,49926.98,0,Essenatial shopping
428eea7e-be37-4ca0-a33f-f7e4861d88ac,3a195bf7-7f30-438d-b82a-f82196d3d5c6,444.76,2024-11-11 09:30:07,1,16055.85,1,Essenatial shopping
428eea7e-be37-4ca0-a33f-f7e4861d88ac,d9b399ee-7d02-4ec7-a81f-f72291e86662,671.16,2024-10-09 01:47:29,0,21121.35,0,Essenatial shopping
a447133c-b327-40e0-89cc-c94b2515d55a,35fc1528-de1b-4123-8df9-f586e049b862,886.8,2024-08-27 01:15:11,1,22775.02,0,Essenatial shopping
a447133c-b327-40e0-89cc-c94b2515d55a,baf425c1-094e-40c1-b853-b41529f644ba,274.56,2024-10-27 05:39:24,1,47605.97,0,Essenatial shopping
a447133c-b327-40e0-89cc-c94b2515d55a,624917e9-c1bf-4cee-aca2-e5a0d0617a51,479.1,2024-04-08 10:35:40,1,47126.17,1,Essenatial shopping
961b2fb0-4707-4d05-98ec-37391e1f98c0,6cd33dcd-a29c-4b5b-8d2e-4bb14cfe3611,493.48,2024-10-30 20:06:52,1,20210.44,0,Entertainments
961b2fb0-4707-4d05-98ec-37391e1f98c0,ad1bb612-c3c6-4cc3-97ee-b2ea79ac85e0,448.69,2025-01-03 10:11:33,1,27704.65,1,Essenatial shopping
961b2fb0-4707-4d05-98ec-37391e1f98c0,95fff3c5-c01e-4e23-a753-04eeb9f1da7b,965.38,2025-01-21 04:11:46,0,14213.06,0,Entertainments
0552289f-70ff-47b6-a6ff-282faeae43f5,e4284076-d2ab-41e5-a6e4-a92be0e97bc1,801.31,2024-06-16 15:54:33,1,35898.92,1,Essenatial shopping
0552289f-70ff-47b6-a6ff-282faeae43f5,ab30df2a-53e1-4be5-b603-8e3990180079,961.17,2025-03-20 13:30:29,0,12178.56,1,Essenatial shopping
0552289f-70ff-47b6-a6ff-282faeae43f5,57da91d1-6f60-444b-b108-618b581e7f5f,845.59,2024-11-02 10:24:40,0,22877.77,1,Essenatial shopping
798326ba-2374-4af4-9d9c-7c48f983750e,eb67a562-a78a-48cf-92d6-0582b7b34a55,392.67,2025-02-22 06:19:39,0,33898.85,1,Travel
798326ba-2374-4af4-9d9c-7c48f983750e,4db0d2a0-5e73-426c-a665-734b087a1e7b,180.77,2024-12-05 02:01:13,1,26844.42,1,Entertainments
798326ba-2374-4af4-9d9c-7c48f983750e,2432a107-2387-4a26-a452-2d7d9f57dd2c,326.84,2024-11-30 18:03:57,1,13125.95,0,Luxury shopping
59c232e6-13da-4794-9474-be1ee0b73768,745cbb31-ece9-45f5-b134-75786fa84e77,630.01,2024-09-24 17:17:07,1,47425.32,1,Travel
59c232e6-13da-4794-9474-be1ee0b73768,d8b413b6-63ff-4c21-80df-b96037e0edd8,384.12,2024-03-31 05:42:59,0,10499.01,0,Travel
59c232e6-13da-4794-9474-be1ee0b73768,96f7389c-5c5f-48db-b1e4-b258323bf6a9,630.77,2025-02-07 12:19:51,1,33456.3,1,Essenatial shopping
cdc0621d-5b18-480d-ab3a-57579fc917de,d98dcebe-fffe-4ba5-a391-bb0bc4c9a852,63.48,2025-03-21 14:36:08,0,39299.79,1,Essenatial shopping
cdc0621d-5b18-480d-ab3a-57579fc917de,49f3f442-f559-4087-9dc3-5bb750b5b62a,134.69,2024-08-19 21:47:14,1,41735.49,0,Essenatial shopping
cdc0621d-5b18-480d-ab3a-57579fc917de,24b5da64-03e5-4fc0-a59f-81359ad5631a,805.84,2024-10-26 09:02:19,0,44340.8,0,Entertainments
f74702bd-b8b9-42c5-9783-db9b43e79980,ef159ada-698d-4152-b52c-ec161f744bec,827.16,2024-03-31 06:14:52,1,42850.19,0,Essenatial shopping
f74702bd-b8b9-42c5-9783-db9b43e79980,9ca86887-c6dd-4791-b041-d0de3ac7a1ac,570.64,2024-10-18 03:15:46,0,35171.25,0,Travel
f74702bd-b8b9-42c5-9783-db9b43e79980,025ed8e9-b1b1-4a55-9212-93a1a8b49d75,431.91,2024-11-18 19:38:09,0,32611.73,1,Essenatial shopping
359b3217-93e6-4fda-93ff-6e97430d17b9,d8cee764-5661-4506-92e9-ae9ce58d599c,988.0,2024-04-05 12:35:51,1,44275.26,1,Essenatial shopping
359b3217-93e6-4fda-93ff-6e97430d17b9,0af0054d-3e0e-4583-9301-b96a80e3942a,937.42,2024-06-06 07:32:30,1,17267.85,1,Entertainments
359b3217-93e6-4fda-93ff-6e97430d17b9,242c4cda-afdb-4248-ba2d-f5b77e887665,905.87,2024-09-26 04:52:16,0,30787.46,1,Luxury shopping
3f61883d-b50b-4cda-a447-7f194e608a08,e5f06021-88ff-448c-8718-49282e0844db,675.65,2024-10-18 13:29:22,0,49772.62,0,Entertainments
3f61883d-b50b-4cda-a447-7f194e608a08,dd4d3b40-f9af-4955-8735-db6767e6b01d,477.82,2024-10-19 20:58:18,1,27424.74,0,Travel
3f61883d-b50b-4cda-a447-7f194e608a08,aa1dae92-f4e1-471c-8330-84fd38210410,851.96,2025-01-03 10:39:30,0,14689.19,0,Entertainments
07d39e4b-a453-4228-a2d7-b284ca79a945,c466c76c-8669-40d2-93b9-0a35f1237ea4,320.15,2024-05-09 10:53:49,0,25442.96,1,Travel
07d39e4b-a453-4228-a2d7-b284ca79a945,bbe29c35-548d-4c96-834d-aca3600618b1,277.76,2024-08-04 07:53:44,1,33654.51,0,Travel
07d39e4b-a453-4228-a2d7-b284ca79a945,d5a94cb6-ddc4-40b7-a151-41f6990bbb34,912.16,2024-11-16 11:14:09,1,36757.72,1,Travel
f44e14f3-9b3a-498d-b210-9994af441d86,b6080b61-0dcb-4a39-85c7-d544b0768fdd,258.82,2024-09-15 05:40:08,0,20656.61,0,Essenatial shopping
f44e14f3-9b3a-498d-b210-9994af441d86,f80616d0-129d-43b6-96ba-bce15b998049,421.3,2024-04-27 10:12:22,0,25139.27,1,Essenatial shopping
f44e14f3-9b3a-498d-b210-9994af441d86,6d23d867-bcea-4766-acec-9df966ae8cec,202.98,2025-01-25 19:43:30,1,22200.01,1,Essenatial shopping
e6673230-23cd-4335-a635-82db003a2550,7576415f-f562-4e4f-9664-45c05f599e6b,167.01,2024-08-29 06:26:31,1,47829.36,1,Entertainments
e6673230-23cd-4335-a635-82db003a2550,9474918c-ae5f-40ce-8517-ae5cb8097e8f,573.34,2025-02-27 13:05:17,1,34981.37,0,Essenatial shopping
e6673230-23cd-4335-a635-82db003a2550,4acee987-b195-4aec-a6fe-bd9a44e0d399,658.66,2024-04-26 04:53:16,0,17645.1,1,Entertainments
b0ed3b91-c68a-4ee6-aa0c-605b5a27b6ac,831fa97d-0bdd-4fa2-9303-0b4571a0c645,883.4,2024-11-22 16:23:52,0,21209.85,1,Essenatial shopping
b0ed3b91-c68a-4ee6-aa0c-605b5a27b6ac,8ff1f79c-a707-4b81-a7e5-5978465e1f34,849.51,2025-02-12 11:20:03,1,15600.19,1,Travel
b0ed3b91-c68a-4ee6-aa0c-605b5a27b6ac,5b02e714-6ba8-44a4-b576-26dccce12420,761.65,2024-07-31 22:36:00,0,20258.33,1,Essenatial shopping
087d7733-ee79-4e4a-866a-6c0a7adc6f75,6d272f11-492b-4839-87e1-03a61b4137f0,963.69,2024-06-14 16:11:35,1,35459.63,0,Essenatial shopping
087d7733-ee79-4e4a-866a-6c0a7adc6f75,5e334c33-f550-425d-83d1-03398efbccec,826.03,2025-03-17 04:15:44,1,47180.35,1,Essenatial shopping
087d7733-ee79-4e4a-866a-6c0a7adc6f75,700c6733-8b58-4e6f-8f5b-714cb5ed9f2b,929.7,2024-12-13 12:50:18,0,43912.99,0,Luxury shopping
38f18cb4-1c41-48b5-a013-3ce5ff742779,14897e9a-3d63-4aab-866d-b75bd15c07c1,749.18,2025-03-06 06:44:20,1,47947.21,0,Essenatial shopping
38f18cb4-1c41-48b5-a013-3ce5ff742779,e702b18d-5679-4685-b337-3674515ff330,177.89,2024-03-25 06:55:17,0,35827.6,1,Essenatial shopping
38f18cb4-1c41-48b5-a013-3ce5ff742779,419505c0-0cea-4fb5-8020-bb9e269bbe1a,663.18,2025-03-16 09:50:43,1,35818.94,0,Essenatial shopping
b407bd08-28e9-4e4d-bf11-2df630736958,8a83ed7c-913c-4113-ba85-2435c83be2ab,48.52,2024-04-30 18:59:56,1,39670.68,0,Essenatial shopping
b407bd08-28e9-4e4d-bf11-2df630736958,4ade33f9-428d-4036-8947-f2a2d77da678,293.69,2025-01-26 07:44:37,0,47889.82,1,Travel
b407bd08-28e9-4e4d-bf11-2df630736958,1f62f1b0-4231-4dbc-a430-572879c61131,846.85,2025-01-16 10:51:41,0,10380.54,1,Entertainments
9f8052f0-834f-4e71-8e68-dc927a225831,ff8692f9-6251-4ce8-8382-8509219e9f60,143.03,2024-04-29 22:02:39,0,26327.5,1,Essenatial shopping
9f8052f0-834f-4e71-8e68-dc927a225831,1cdd98d5-61a7-4a33-a26b-e32c0a726c2c,480.74,2024-04-05 07:44:59,1,22980.45,0,Entertainments
9f8052f0-834f-4e71-8e68-dc927a225831,35958f9b-883a-41c2-bee2-dc7193d567ec,151.52,2024-07-06 03:25:33,1,21181.92,0,Essenatial shopping
5534483b-c05c-4dd8-a3ae-b2ce2d0b7ad1,d46f7f06-26b2-4ce4-92c0-161c5546aae6,910.36,2024-04-22 02:20:47,0,21635.64,0,Essenatial shopping
5534483b-c05c-4dd8-a3ae-b2ce2d0b7ad1,4d81142d-323b-4ca0-ae0c-fae5b95e92fb,340.72,2024-03-22 01:14:08,1,12353.31,1,Travel
5534483b-c05c-4dd8-a3ae-b2ce2d0b7ad1,d52e04f9-3180-4f33-9a20-f4068a716e85,416.04,2025-01-25 07:44:14,1,44273.86,0,Essenatial shopping
c04b14eb-319b-42f4-bdc3-2bacac2b1287,1fa17a78-8a86-4df2-9779-98f85dbb557e,476.45,2024-07-13 22:11:12,1,19303.25,1,Travel
c04b14eb-319b-42f4-bdc3-2bacac2b1287,49f35c43-5bba-4806-8fd1-6721c4cb1f43,960.02,2025-01-01 20:16:54,0,46696.96,0,Entertainments
c04b14eb-319b-42f4-bdc3-2bacac2b1287,ae55136b-d415-4c18-b7c1-a8bc92f52d1e,884.99,2025-02-20 07:31:40,0,40207.64,0,Essenatial shopping
b6b34672-5274-4ad7-bc42-613ea1c572f3,7f93d38d-6210-4f86-91b4-a451fa8b3098,739.61,2024-10-13 08:44:17,1,15381.08,1,Essenatial shopping
b6b34672-5274-4ad7-bc42-613ea1c572f3,19d2af16-fe4a-40a4-960c-d937c7066ea3,109.84,2024-08-03 16:51:48,1,16353.21,1,Entertainments
b6b34672-5274-4ad7-bc42-613ea1c572f3,396670c6-ddf4-4cfc-a992-74100c6ca0ed,290.88,2024-05-05 03:41:26,1,38588.63,0,Essenatial shopping
bf1ac8be-285e-4382-9a23-1dac7770b503,39341b79-b5b1-400f-a144-cd9a0e4ad042,634.18,2024-08-23 12:14:01,0,15489.25,0,Essenatial shopping
bf1ac8be-285e-4382-9a23-1dac7770b503,4b6d39cf-cbd0-4b6e-b2f7-25e74cbea6e4,346.43,2024-04-11 23:51:39,0,20041.55,0,Travel
bf1ac8be-285e-4382-9a23-1dac7770b503,e217ddc1-5b23-4455-b1b7-8f8baa206278,635.95,2024-12-29 01:55:26,0,19777.44,1,International shopping
a8925f98-bcc6-4473-8184-33c16ac9c613,87654ae3-5a4d-43ca-ac8e-df6f2e0b7322,883.22,2024-03-28 19:51:09,1,15233.53,1,Entertainments
a8925f98-bcc6-4473-8184-33c16ac9c613,a6dd89dc-fa51-420e-b0da-1d2c779f58c3,868.86,2024-05-30 15:30:23,0,24417.48,1,Entertainments
a8925f98-bcc6-4473-8184-33c16ac9c613,fab9998d-d4f1-47f4-8c0a-5e17e2809a5f,138.11,2024-10-01 00:23:26,0,44692.5,1,International shopping
1202375a-e57f-4288-9a80-2f1cfd7f6959,88ebc212-0035-43d8-b829-b5b8abdd85c8,806.07,2024-10-11 04:23:11,1,44285.6,0,Essenatial shopping
1202375a-e57f-4288-9a80-2f1cfd7f6959,4e2d2edc-e2fc-4efd-b6cf-c5134a3eaf85,492.44,2024-03-28 22:30:54,1,49169.58,1,Essenatial shopping
1202375a-e57f-4288-9a80-2f1cfd7f6959,689d6efb-437a-4484-bd57-64efd9fb4ecb,579.43,2024-05-11 18:34:08,0,26131.68,1,International shopping
1b6b93b9-3a75-4e74-9fed-fe76168f0bdf,c6d221a7-36dc-4d9a-bf84-2e65df635f18,209.37,2025-02-05 00:18:38,1,24501.97,1,Essenatial shopping
1b6b93b9-3a75-4e74-9fed-fe76168f0bdf,ca323209-9af8-4494-8f48-bebedb1d27c2,911.66,2025-01-31 02:53:55,0,15431.21,0,Essenatial shopping
1b6b93b9-3a75-4e74-9fed-fe76168f0bdf,78279560-b8a2-40ef-818f-e88d2a990c65,736.49,2025-01-14 14:13:50,1,15050.92,1,Essenatial shopping
26c1eac1-904e-497f-b000-94fab9a52c56,e9234a3b-a962-4e09-a62a-977dc9df8cb8,984.67,2024-11-19 08:40:53,1,16087.4,0,Entertainments
26c1eac1-904e-497f-b000-94fab9a52c56,96d97a6e-c03f-4b05-969b-e038b8b42c8d,405.94,2024-11-15 05:52:52,0,37632.06,1,Entertainments
26c1eac1-904e-497f-b000-94fab9a52c56,d24017ac-f858-427d-8471-94f7f95d9744,174.18,2024-05-20 16:52:35,1,15088.87,1,Essenatial shopping
225af2c7-7a34-4bbd-a14f-9f7a044dd16b,baaad496-467e-46a1-a7ce-7cc4626272ed,527.87,2024-12-02 19:05:23,0,24147.24,0,International shopping
225af2c7-7a34-4bbd-a14f-9f7a044dd16b,e35a84fb-598e-42f5-b63e-8dbf68cacf68,309.74,2025-01-24 09:12:30,1,36041.33,1,Essenatial shopping
225af2c7-7a34-4bbd-a14f-9f7a044dd16b,40b34569-5518-4ff3-ad88-d4c7a666a69c,256.14,2025-01-12 18:32:39,0,35598.92,0,Travel
3fc93ec8-d0ad-4372-b418-266e4aa782d8,d41c560a-0c5d-4284-948a-bda45dc22eb0,704.14,2024-07-06 13:29:30,0,26035.82,1,Travel
3fc93ec8-d0ad-4372-b418-266e4aa782d8,b0b3fce2-2637-4004-8e26-bf61faece5cf,472.2,2024-08-27 11:58:39,0,48159.47,1,Essenatial shopping
3fc93ec8-d0ad-4372-b418-266e4aa782d8,81592a7b-c7f3-458a-a37a-24dbba0a43d2,340.09,2024-07-09 07:39:10,0,13432.71,1,Entertainments
b9ce68a1-2a57-4f34-a819-4f1827852377,2e111112-f4da-4a32-9908-ff29a73a01f1,108.77,2024-06-29 20:40:04,1,38275.68,1,Essenatial shopping
b9ce68a1-2a57-4f34-a819-4f1827852377,038ad6d3-c589-40b7-8c9a-d59a57a3106b,732.13,2025-02-06 00:14:46,0,23877.12,0,Entertainments
b9ce68a1-2a57-4f34-a819-4f1827852377,d37aebf3-fc0d-43ce-b3e2-bc1292106e14,117.61,2024-05-20 08:24:46,0,34753.52,1,Essenatial shopping
32549573-0b0c-4347-b839-0701c556711e,fcd45d26-17c0-4de2-a559-d535e0bbe4c3,111.17,2024-03-21 18:43:16,0,30769.34,0,Essenatial shopping
32549573-0b0c-4347-b839-0701c556711e,b6d7f3a8-d3e0-4d80-8af0-d358b1bfa654,218.17,2024-04-17 03:00:32,0,15241.84,0,Essenatial shopping
32549573-0b0c-4347-b839-0701c556711e,a0125df3-d2d5-4feb-8024-6be880d66b2e,538.69,2024-08-25 15:19:06,0,32984.35,1,Essenatial shopping
a0b2ae70-5db3-4f8b-a1db-1e1549bbaedd,56dfd657-e4e0-4810-ab29-cb432d5f9369,755.49,2024-11-30 17:20:00,1,37519.05,1,Essenatial shopping
a0b2ae70-5db3-4f8b-a1db-1e1549bbaedd,bc76508e-7a83-49da-8468-262c65664d5b,504.49,2024-07-10 00:14:21,1,15152.37,1,Travel
